U003,V031,0
U140,V084,4
U140,V001,1
U137,V086,5
U145,V036,5
U130,V072,1
U131,V096,4
U117,V069,1
U107,V004,4
U016,V082,0
U049,V036,5
U056,V093,2
U060,V049,1
U198,V009,1
U091,V086,2
U084,V035,1
U040,V071,4
U141,V006,2
U124,V044,5
U002,V032,0
U017,V016,3
U197,V065,0
U118,V015,2
U159,V080,4
U018,V032,5
U048,V026,2
U123,V095,5
U008,V015,1
U125,V004,3
U131,V053,4
U154,V020,1
U068,V004,2
U023,V014,5
U059,V056,0
U175,V003,2
U040,V098,3
U151,V018,4
U129,V019,1
U160,V058,0
U038,V095,1
U115,V033,1
U096,V047,3
U199,V100,0
U171,V022,4
U193,V067,3
U072,V051,1
U152,V051,5
U178,V020,5
U195,V003,5
U055,V083,1
U006,V066,3
U082,V085,4
U158,V080,2
U031,V038,5
U060,V079,0
U134,V007,2
U020,V019,0
U134,V043,0
U132,V051,5
U199,V059,4
U031,V058,5
U028,V075,2
U091,V079,3
U196,V086,5
U128,V098,0
U169,V009,3
U072,V037,3
U186,V061,0
U042,V031,0
U051,V015,4
U039,V091,0
U055,V019,5
U074,V095,4
U030,V098,1
U047,V028,1
U071,V017,2
U168,V044,3
U199,V061,4
U103,V011,2
U001,V088,0
U117,V060,1
U013,V046,2
U180,V075,0
U170,V030,4
U097,V084,3
U139,V009,2
U063,V054,1
U089,V046,0
U160,V096,1
U198,V079,1
U038,V009,3
U171,V061,4
U144,V037,0
U156,V043,5
U151,V036,1
U177,V097,0
U112,V100,4
U063,V085,5
U164,V096,5
U148,V033,3
U131,V018,2
U113,V076,0
U016,V016,0
U111,V078,0
U038,V092,3
U059,V049,5
U052,V074,4
U102,V072,3
U005,V004,2
U170,V071,1
U143,V072,0
U065,V014,0
U076,V069,5
U024,V054,0
U069,V072,4
U138,V058,0
U180,V039,1
U151,V050,5
U177,V040,0
U109,V088,4
U141,V032,2
U045,V058,5
U135,V061,0
U041,V084,0
U096,V014,3
U138,V083,2
U086,V027,2
U158,V005,0
U083,V098,0
U106,V077,1
U091,V076,3
U147,V019,2
U044,V054,0
U101,V006,1
U167,V040,3
U045,V042,3
U109,V073,1
U158,V012,4
U043,V003,0
U192,V003,4
U091,V091,3
U025,V010,5
U110,V018,1
U017,V033,5
U096,V095,4
U018,V095,0
U075,V082,1
U024,V059,5
U100,V012,5
U010,V001,2
U004,V050,3
U164,V029,0
U159,V068,5
U131,V007,1
U132,V061,0
U079,V011,2
U182,V063,4
U003,V086,3
U130,V017,4
U133,V002,4
U121,V006,3
U132,V031,3
U128,V009,3
U152,V004,0
U130,V058,3
U123,V100,0
U054,V086,4
U194,V034,3
U054,V004,3
U182,V002,1
U014,V018,1
U094,V059,4
U153,V056,2
U180,V098,5
U181,V026,0
U017,V069,4
U107,V050,1
U088,V048,1
U057,V003,2
U058,V053,1
U183,V001,3
U189,V026,5
U194,V022,0
U103,V047,5
U093,V055,1
U195,V022,0
U010,V015,0
U059,V096,1
U097,V028,2
U156,V009,2
U135,V005,1
U090,V036,2
U089,V071,2
U033,V035,5
U200,V045,2
U066,V066,4
U042,V046,5
U013,V063,4
U100,V075,4
U069,V021,5
U087,V047,2
U150,V001,0
U081,V055,5
U200,V046,2
U020,V054,3
U027,V066,5
U134,V058,2
U043,V036,4
U003,V080,3
U187,V094,3
U151,V032,1
U158,V007,1
U149,V027,4
U168,V084,2
U178,V060,4
U006,V052,1
U109,V080,1
U016,V075,1
U066,V017,0
U119,V022,0
U066,V026,1
U022,V082,2
U192,V030,1
U144,V093,2
U160,V056,3
U058,V020,2
U165,V031,3
U173,V007,0
U195,V039,2
U122,V081,5
U065,V016,2
U110,V019,5
U043,V075,1
U070,V078,1
U104,V065,1
U135,V013,2
U153,V083,3
U181,V036,5
U010,V094,3
U125,V096,4
U018,V084,1
U156,V004,1
U173,V096,1
U127,V013,1
U103,V082,0
U180,V030,0
U186,V079,4
U105,V026,5
U119,V023,3
U035,V097,1
U146,V085,5
U048,V072,4
U028,V045,3
U140,V010,2
U018,V040,3
U119,V074,0
U079,V002,5
U141,V073,1
U100,V020,0
U107,V011,1
U176,V014,1
U181,V065,0
U067,V091,0
U173,V029,2
U056,V067,2
U001,V005,5
U156,V003,5
U125,V015,2
U177,V069,1
U055,V034,1
U115,V001,5
U034,V081,4
U145,V026,1
U015,V093,4
U083,V010,5
U109,V094,1
U010,V011,2
U067,V051,2
U045,V028,1
U087,V024,0
U027,V068,4
U061,V044,4
U024,V097,1
U028,V087,4
U045,V088,2
U155,V044,2
U079,V084,3
U154,V050,4
U185,V019,4
U133,V073,1
U062,V018,3
U100,V054,4
U102,V097,5
U079,V040,2
U166,V055,0
U001,V100,0
U084,V064,3
U191,V087,1
U192,V074,0
U121,V094,1
U153,V082,0
U127,V092,5
U095,V022,1
U012,V092,4
U111,V003,2
U191,V029,4
U177,V085,3
U010,V040,4
U168,V011,1
U164,V004,4
U004,V052,3
U154,V027,0
U120,V090,2
U193,V070,3
U050,V084,1
U074,V033,0
U050,V019,4
U095,V093,0
U040,V065,4
U173,V004,0
U110,V039,2
U145,V054,4
U160,V030,0
U009,V060,3
U026,V025,0
U134,V079,3
U009,V071,2
U078,V021,4
U071,V069,1
U055,V006,0
U062,V079,4
U120,V051,1
U155,V099,5
U087,V094,0
U102,V077,0
U160,V070,3
U088,V097,1
U011,V030,0
U052,V063,0
U186,V084,5
U011,V003,5
U005,V059,4
U038,V031,3
U091,V043,1
U150,V099,2
U057,V065,5
U161,V042,1
U160,V004,5
U009,V013,3
U061,V084,1
U096,V100,4
U001,V093,0
U041,V068,3
U025,V041,5
U031,V018,5
U006,V076,2
U031,V047,2
U094,V035,4
U010,V055,4
U166,V092,1
U151,V093,5
U010,V072,0
U054,V095,2
U110,V041,3
U093,V078,0
U180,V100,3
U047,V059,2
U182,V065,4
U089,V032,3
U123,V012,1
U047,V061,2
U141,V028,1
U062,V065,0
U108,V059,0
U069,V056,2
U190,V029,5
U170,V034,5
U026,V040,0
U189,V048,2
U107,V094,5
U168,V057,3
U146,V039,0
U018,V019,4
U090,V001,2
U149,V060,2
U030,V076,3
U136,V029,4
U043,V092,3
U174,V056,1
U156,V041,4
U166,V033,3
U105,V018,0
U164,V024,1
U112,V092,0
U195,V073,1
U073,V057,1
U005,V095,0
U124,V098,2
U181,V066,5
U028,V026,1
U118,V013,2
U173,V062,4
U029,V073,1
U160,V086,3
U146,V025,0
U149,V015,3
U014,V026,2
U175,V004,0
U053,V099,1
U002,V091,5
U184,V054,5
U101,V003,4
U134,V066,3
U159,V024,1
U059,V058,1
U121,V099,0
U127,V075,4
U077,V050,0
U134,V021,2
U027,V095,1
U156,V058,0
U195,V080,3
U039,V015,0
U106,V085,3
U163,V070,5
U178,V001,4
U104,V081,4
U019,V027,1
U194,V016,4
U079,V014,3
U085,V067,0
U004,V088,1
U102,V082,4
U027,V017,5
U004,V014,4
U181,V019,1
U163,V074,1
U158,V041,4
U079,V081,3
U093,V025,0
U013,V029,2
U058,V076,2
U065,V067,3
U041,V015,0
U019,V086,1
U193,V068,0
U143,V010,2
U047,V093,1
U011,V051,3
U063,V073,4
U016,V024,0
U082,V002,0
U134,V046,1
U181,V060,2
U004,V016,2
U145,V060,2
U078,V087,2
U078,V040,2
U134,V059,3
U025,V017,1
U079,V060,5
U139,V074,0
U047,V088,3
U155,V090,2
U168,V028,1
U061,V066,1
U047,V014,4
U067,V037,3
U115,V028,5
U140,V009,3
U088,V086,0
U110,V063,0
U173,V067,2
U158,V081,3
U031,V042,4
U069,V017,2
U096,V028,1
U199,V021,2
U059,V072,4
U021,V041,4
U142,V070,1
U088,V095,1
U013,V047,0
U137,V027,5
U085,V013,1
U031,V052,0
U124,V092,4
U040,V079,2
U004,V011,2
U023,V091,2
U170,V049,2
U149,V083,4
U087,V032,4
U196,V052,0
U047,V072,0
U192,V070,3
U071,V063,2
U084,V076,3
U049,V019,0
U081,V077,3
U188,V026,4
U150,V025,0
U130,V085,0
U120,V086,2
U177,V017,0
U158,V099,4
U046,V061,2
U078,V016,1
U179,V082,3
U139,V060,3
U029,V040,0
U103,V070,3
U182,V062,2
U183,V077,1
U193,V041,2
U098,V033,2
U022,V095,3
U008,V084,2
U010,V007,2
U197,V023,3
U099,V080,3
U094,V056,4
U161,V099,2
U050,V099,1
U025,V005,4
U145,V009,0
U193,V099,1
U052,V026,3
U142,V037,3
U152,V040,2
U138,V038,0
U073,V050,2
U063,V005,4
U083,V036,0
U158,V034,3
U060,V047,0
U140,V036,4
U083,V097,1
U149,V058,1
U200,V083,2
U060,V093,3
U171,V069,2
U123,V044,3
U119,V030,4
U038,V082,1
U158,V052,0
U047,V077,2
U126,V075,2
U187,V075,2
U193,V088,1
U004,V037,0
U101,V011,1
U098,V069,1
U157,V060,0
U022,V030,3
U148,V006,2
U171,V058,4
U029,V098,1
U104,V010,4
U159,V071,3
U155,V011,3
U049,V031,1
U175,V077,0
U025,V035,2
U156,V057,5
U076,V067,2
U181,V043,1
U050,V075,4
U082,V051,2
U094,V033,5
U177,V036,4
U063,V091,4
U077,V066,4
U048,V077,2
U149,V040,2
U030,V045,1
U189,V068,3
U002,V067,4
U142,V027,0
U144,V005,4
U076,V010,3
U138,V021,0
U004,V099,3
U063,V029,1
U030,V092,4
U073,V098,3
U081,V049,1
U136,V090,3
U025,V004,0
U007,V039,3
U155,V045,2
U171,V075,2
U025,V079,0
U180,V008,3
U106,V005,3
U142,V087,1
U099,V049,5
U052,V029,4
U020,V013,4
U199,V002,3
U003,V030,3
U047,V049,2
U061,V087,5
U005,V077,1
U170,V013,1
U006,V001,0
U166,V022,4
U063,V059,2
U118,V044,4
U173,V015,5
U177,V013,1
U047,V064,0
U016,V003,2
U061,V008,4
U046,V065,1
U084,V086,4
U129,V075,3
U069,V018,1
U143,V011,2
U193,V095,5
U032,V084,0
U186,V088,1
U049,V062,0
U180,V035,2
U146,V017,2
U155,V082,0
U085,V092,0
U061,V095,3
U163,V001,1
U041,V019,2
U176,V038,4
U084,V023,4
U036,V010,3
U123,V020,0
U084,V027,3
U101,V081,0
U115,V036,4
U059,V006,4
U036,V019,4
U168,V043,3
U057,V095,0
U197,V079,5
U190,V093,1
U200,V006,0
U059,V007,4
U087,V083,3
U102,V022,5
U147,V043,2
U150,V007,0
U090,V061,2
U144,V047,0
U081,V066,3
U138,V093,5
U180,V053,2
U104,V072,3
U091,V042,0
U020,V043,1
U133,V038,0
U077,V004,0
U140,V081,4
U126,V061,4
U065,V020,3
U020,V024,0
U197,V074,0
U153,V088,0
U100,V068,0
U054,V070,2
U129,V017,2
U147,V044,3
U084,V068,1
U168,V100,0
U078,V089,3
U145,V042,2
U055,V050,4
U046,V068,0
U062,V078,0
U150,V082,4
U175,V069,2
U158,V075,1
U083,V038,3
U156,V012,1
U139,V015,4
U137,V073,5
U193,V071,5
U124,V041,1
U043,V080,0
U053,V031,1
U129,V047,1
U135,V007,3
U020,V002,3
U141,V004,1
U135,V060,3
U092,V048,2
U195,V009,1
U166,V036,4
U014,V038,3
U178,V086,0
U073,V003,2
U165,V018,0
U003,V010,3
U064,V079,2
U038,V022,3
U156,V013,4
U031,V091,5
U044,V026,3
U138,V060,4
U187,V062,1
U199,V032,4
U094,V098,2
U121,V095,5
U148,V059,1
U119,V089,2
U150,V074,0
U079,V015,4
U016,V041,1
U176,V019,1
U126,V026,0
U126,V039,3
U084,V010,0
U099,V024,4
U032,V012,2
U089,V090,3
U178,V070,3
U072,V045,4
U147,V079,2
U071,V015,1
U192,V020,0
U094,V054,1
U151,V008,3
U080,V062,2
U123,V019,3
U063,V087,5
U044,V003,3
U161,V059,3
U077,V071,0
U170,V086,2
U069,V032,0
U075,V051,4
U089,V048,5
U089,V040,2
U093,V079,1
U002,V049,3
U198,V045,4
U105,V038,1
U171,V060,4
U023,V087,0
U198,V044,4
U075,V068,2
U121,V083,0
U061,V082,3
U033,V062,1
U023,V006,3
U172,V021,1
U063,V056,2
U046,V043,2
U039,V044,2
U032,V035,2
U083,V059,3
U125,V059,0
U058,V100,1
U181,V082,1
U016,V066,3
U143,V043,4
U168,V053,3
U056,V061,1
U079,V009,0
U010,V096,2
U166,V077,1
U114,V076,4
U089,V010,1
U055,V079,2
U097,V049,0
U172,V099,5
U017,V038,3
U025,V038,1
U107,V023,3
U119,V044,0
U052,V042,1
U116,V079,2
U019,V063,4
U093,V031,2
U040,V010,0
U068,V095,5
U018,V027,0
U188,V063,0
U134,V093,5
U177,V091,5
U007,V099,4
U171,V085,2
U170,V063,3
U098,V099,4
U027,V012,1
U189,V039,0
U089,V004,3
U146,V040,1
U102,V027,2
U143,V070,2
U147,V056,1
U108,V003,1
U137,V058,2
U192,V083,0
U148,V072,3
U094,V048,3
U137,V029,2
U067,V043,5
U119,V019,4
U047,V086,5
U174,V036,1
U002,V008,1
U078,V066,1
U170,V057,1
U087,V020,2
U122,V020,3
U098,V032,1
U088,V070,5
U030,V086,2
U030,V073,1
U118,V076,5
U179,V011,3
U068,V010,3
U033,V012,3
U009,V010,4
U101,V053,1
U030,V004,3
U197,V082,2
U058,V081,3
U169,V073,2
U025,V049,0
U108,V001,4
U009,V073,2
U087,V005,3
U024,V034,3
U120,V049,1
U081,V093,5
U101,V016,2
U160,V037,0
U160,V041,1
U183,V044,2
U154,V029,2
U132,V039,3
U025,V087,1
U111,V087,1
U135,V073,0
U151,V079,1
U090,V049,3
U125,V080,3
U198,V069,1
U061,V093,2
U102,V004,1
U189,V076,4
U133,V087,1
U064,V004,4
U004,V031,4
U004,V025,2
U087,V058,0
U162,V056,5
U197,V080,1
U035,V076,3
U058,V035,1
U063,V023,4
U191,V020,0
U025,V094,0
U106,V050,3
U039,V052,4
U098,V021,0
U131,V059,4
U069,V030,5
U009,V058,4
U049,V060,1
U161,V097,0
U190,V088,3
U031,V090,0
U024,V063,0
U065,V056,3
U056,V094,1
U100,V005,4
U105,V076,0
U093,V073,5
U121,V080,1
U086,V090,3
U014,V002,3
U053,V054,1
U052,V047,3
U097,V059,4
U091,V047,5
U088,V022,1
U168,V026,4
U044,V025,1
U084,V013,3
U150,V014,4
U072,V047,4
U196,V051,3
U155,V001,5
U168,V058,5
U036,V035,4
U138,V031,5
U012,V041,4
U165,V041,0
U122,V091,2
U125,V051,0
U177,V044,4
U183,V093,0
U143,V025,2
U073,V045,0
U060,V077,1
U016,V027,2
U099,V030,5
U041,V044,4
U158,V008,1
U126,V099,3
U067,V041,4
U178,V087,0
U108,V098,4
U114,V045,0
U056,V045,4
U124,V072,1
U160,V049,3
U149,V099,1
U116,V099,4
U159,V034,1
U071,V024,3
U094,V013,2
U049,V100,0
U193,V025,0
U139,V003,2
U082,V062,4
U058,V068,4
U061,V033,0
U176,V028,4
U109,V056,4
U072,V090,0
U108,V052,4
U079,V079,0
U146,V007,3
U164,V052,1
U103,V100,1
U073,V058,3
U197,V036,2
U004,V041,5
U098,V062,4
U027,V011,2
U015,V022,4
U029,V032,1
U168,V038,0
U016,V046,1
U046,V046,0
U037,V038,3
U057,V089,2
U057,V063,0
U088,V035,4
U085,V045,1
U096,V054,4
U126,V009,5
U170,V018,2
U076,V009,3
U009,V002,4
U049,V099,1
U103,V015,5
U064,V098,2
U169,V053,1
U090,V005,0
U155,V057,2
U169,V038,2
U001,V071,4
U061,V057,4
U131,V046,4
U119,V020,0
U059,V077,5
U100,V019,4
U170,V051,1
U126,V030,0
U050,V090,5
U160,V089,0
U156,V001,2
U106,V065,2
U039,V069,5
U110,V031,4
U195,V049,0
U133,V044,1
U156,V081,2
U083,V004,0
U066,V051,0
U036,V064,3
U108,V039,4
U090,V065,5
U064,V040,1
U041,V034,5
U093,V071,3
U108,V076,1
U099,V010,0
U115,V076,0
U029,V090,4
U037,V004,2
U120,V005,0
U039,V043,2
U073,V095,3
U140,V037,0
U019,V001,4
U086,V053,3
U152,V059,1
U079,V064,2
U049,V080,3
U003,V012,3
U097,V021,2
U193,V096,0
U170,V037,2
U034,V038,5
U190,V023,0
U188,V036,0
U196,V034,3
U107,V062,2
U058,V032,2
U087,V001,2
U063,V097,3
U128,V097,2
U004,V066,3
U111,V006,1
U157,V029,1
U096,V073,2
U147,V042,0
U171,V096,3
U043,V040,0
U006,V047,2
U121,V058,1
U187,V086,5
U056,V051,1
U125,V029,2
U145,V014,0
U048,V043,2
U054,V090,4
U093,V029,5
U142,V038,4
U134,V036,2
U010,V014,0
U146,V032,3
U123,V086,1
U046,V028,3
U116,V064,1
U026,V078,4
U164,V045,0
U030,V099,2
U132,V064,1
U162,V037,5
U072,V097,2
U151,V042,4
U199,V062,1
U074,V083,0
U116,V091,1
U042,V045,0
U125,V066,4
U071,V046,3
U148,V068,2
U118,V100,3
U139,V068,1
U129,V034,4
U161,V088,0
U027,V084,2
U182,V057,3
U102,V029,4
U178,V014,3
U170,V040,2
U176,V031,0
U144,V012,1
U198,V010,1
U044,V099,1
U051,V075,0
U102,V017,0
U150,V050,2
U073,V035,1
U051,V099,1
U076,V043,5
U107,V096,3
U180,V062,4
U067,V100,4
U037,V027,0
U135,V009,1
U198,V033,1
U152,V006,5
U112,V015,1
U002,V024,2
U084,V034,2
U063,V051,4
U149,V094,3
U146,V020,1
U152,V053,4
U150,V063,4
U115,V096,2
U091,V044,4
U074,V002,2
U115,V077,5
U043,V086,3
U191,V089,0
U168,V096,4
U176,V012,1
U020,V090,0
U131,V086,3
U018,V015,0
U172,V033,0
U028,V032,4
U104,V064,1
U185,V093,2
U186,V022,3
U020,V074,4
U095,V005,1
U026,V020,5
U165,V087,4
U022,V046,4
U062,V030,3
U093,V083,4
U081,V003,2
U116,V046,0
U167,V072,5
U118,V063,3
U101,V025,0
U137,V054,3
U085,V044,2
U138,V082,2
U175,V096,1
U070,V071,3
U112,V077,3
U171,V016,3
U187,V055,4
U102,V086,2
U161,V015,2
U042,V011,5
U074,V069,1
U093,V009,3
U014,V015,3
U077,V006,2
U060,V097,4
U175,V011,1
U193,V038,2
U060,V055,4
U117,V080,3
U108,V077,1
U117,V057,3
U037,V059,2
U034,V057,4
U107,V073,4
U106,V049,4
U122,V006,1
U173,V044,0
U068,V008,5
U120,V062,0
U064,V081,2
U173,V083,0
U169,V072,0
U200,V009,3
U188,V031,3
U180,V095,2
U141,V085,2
U087,V016,1
U037,V025,3
U032,V082,5
U008,V049,0
U130,V015,4
U011,V010,5
U066,V040,3
U147,V090,5
U130,V064,4
U191,V030,4
U047,V078,0
U003,V008,4
U109,V099,5
U110,V097,1
U017,V055,1
U149,V016,3
U170,V027,5
U031,V009,0
U027,V061,3
U060,V019,3
U171,V028,0
U054,V068,1
U119,V021,2
U098,V048,4
U019,V077,3
U170,V035,1
U146,V072,0
U037,V084,4
U199,V047,2
U013,V041,2
U020,V055,4
U093,V056,3
U080,V100,4
U151,V059,1
U098,V008,5
U057,V046,5
U189,V089,3
U112,V095,0
U018,V053,0
U057,V082,4
U106,V002,2
U007,V008,3
U151,V003,4
U036,V097,4
U096,V012,5
U071,V031,4
U174,V089,4
U146,V059,5
U141,V039,2
U138,V006,0
U150,V057,4
U179,V061,4
U173,V031,3
U042,V091,2
U081,V095,4
U073,V084,3
U193,V037,4
U008,V004,1
U189,V054,4
U090,V031,0
U120,V059,1
U053,V059,0
U138,V094,5
U149,V097,0
U093,V030,0
U066,V012,4
U052,V062,4
U168,V036,0
U132,V070,2
U152,V100,2
U099,V035,1
U179,V027,2
U163,V092,1
U050,V064,4
U065,V041,3
U060,V004,3
U014,V053,3
U019,V037,2
U190,V050,1
U104,V032,5
U061,V027,2
U164,V091,1
U003,V071,5
U098,V078,0
U026,V066,4
U150,V026,4
U035,V074,3
U122,V043,0
U003,V015,3
U102,V092,0
U166,V043,1
U186,V098,3
U175,V062,0
U093,V042,1
U136,V038,1
U123,V056,3
U187,V082,3
U127,V100,4
U194,V093,4
U112,V027,2
U134,V033,3
U141,V016,0
U180,V099,2
U098,V082,5
U110,V065,0
U200,V089,2
U179,V078,2
U084,V063,4
U077,V064,0
U148,V079,4
U188,V004,3
U011,V005,0
U136,V071,4
U143,V013,3
U006,V094,4
U186,V085,3
U050,V037,1
U181,V074,3
U019,V096,0
U170,V059,0
U058,V071,0
U133,V058,1
U020,V014,1
U141,V005,0
U060,V092,2
U193,V023,0
U113,V075,0
U063,V090,0
U196,V008,2
U105,V089,2
U069,V083,4
U073,V009,3
U154,V030,0
U145,V056,2
U027,V050,0
U018,V058,3
U105,V030,4
U115,V091,3
U033,V075,3
U053,V040,2
U091,V021,1
U140,V008,4
U086,V086,3
U186,V086,4
U058,V062,4
U008,V090,2
U010,V005,5
U188,V062,3
U148,V022,5
U056,V022,0
U042,V072,2
U040,V062,4
U086,V073,2
U169,V088,1
U020,V023,1
U086,V050,2
U126,V014,2
U105,V052,0
U170,V068,3
U026,V043,4
U196,V015,4
U033,V090,0
U108,V027,2
U035,V056,3
U063,V013,1
U127,V015,2
U091,V070,3
U045,V072,4
U026,V010,3
U097,V034,0
U048,V051,2
U170,V008,0
U071,V062,0
U133,V030,3
U088,V008,4
U171,V046,5
U133,V090,0
U195,V086,3
U122,V084,4
U106,V092,4
U016,V009,2
U157,V014,3
U005,V057,1
U052,V059,1
U181,V095,4
U067,V075,3
U007,V084,0
U107,V058,0
U161,V018,1
U062,V036,5
U055,V002,0
U123,V094,5
U136,V019,5
U153,V022,1
U100,V008,4
U110,V008,2
U143,V059,1
U177,V037,0
U003,V049,4
U166,V057,0
U120,V094,5
U099,V029,3
U067,V040,3
U012,V071,5
U036,V008,3
U086,V037,2
U046,V047,1
U109,V093,0
U117,V021,0
U055,V065,5
U078,V034,0
U021,V088,1
U006,V034,2
U149,V042,4
U109,V089,2
U168,V048,1
U044,V028,0
U044,V096,0
U187,V069,3
U023,V051,0
U176,V097,3
U107,V064,0
U018,V088,2
U143,V089,1
U034,V051,0
U023,V061,1
U018,V076,0
U136,V059,1
U132,V027,1
U066,V030,5
U104,V008,2
U078,V073,1
U031,V045,2
U073,V044,3
U115,V095,1
U056,V100,3
U157,V002,5
U013,V071,1
U035,V060,0
U025,V037,1
U197,V034,1
U105,V080,0
U137,V044,4
U167,V009,5
U017,V008,0
U070,V028,1
U197,V085,4
U127,V033,2
U022,V013,3
U013,V088,3
U066,V059,2
U126,V089,2
U089,V097,2
U123,V046,2
U087,V044,0
U161,V017,2
U186,V001,0
U180,V013,3
U190,V053,2
U191,V010,5
U086,V008,0
U145,V059,4
U163,V057,3
U198,V057,2
U188,V022,4
U033,V093,0
U184,V026,3
U016,V099,3
U096,V097,3
U003,V034,1
U088,V015,4
U118,V016,0
U159,V038,0
U195,V007,4
U191,V026,5
U115,V073,3
U050,V059,3
U106,V022,1
U159,V015,0
U088,V081,0
U198,V061,2
U034,V040,2
U108,V046,2
U094,V093,2
U173,V014,1
U040,V082,1
U035,V071,0
U072,V029,3
U153,V068,3
U053,V049,5
U028,V010,4
U038,V054,2
U126,V087,4
U017,V012,0
U166,V072,3
U088,V066,4
U159,V078,3
U114,V100,3
U172,V060,0
U125,V085,4
U059,V050,3
U117,V005,4
U010,V034,2
U175,V009,0
U136,V021,3
U179,V087,4
U017,V094,3
U010,V080,1
U124,V030,3
U160,V087,2
U162,V080,0
U038,V083,4
U178,V069,1
U076,V084,0
U200,V019,4
U138,V062,0
U117,V099,5
U108,V072,4
U188,V093,2
U126,V019,0
U057,V084,1
U167,V055,4
U199,V058,0
U163,V093,1
U040,V089,5
U167,V090,1
U020,V040,2
U046,V021,4
U123,V052,3
U102,V074,0
U184,V068,4
U190,V073,5
U074,V023,3
U064,V001,2
U062,V027,1
U009,V017,1
U061,V098,0
U034,V055,1
U095,V034,2
U118,V087,2
U048,V022,4
U169,V056,4
U145,V003,0
U024,V093,5
U137,V065,1
U023,V049,4
U094,V016,4
U018,V035,1
U051,V096,5
U100,V088,4
U187,V078,3
U147,V088,5
U105,V016,0
U130,V069,4
U062,V090,2
U044,V010,2
U113,V069,5
U099,V032,5
U070,V100,4
U151,V002,2
U085,V057,3
U013,V040,1
U065,V021,4
U077,V065,0
U025,V077,0
U064,V041,4
U029,V056,3
U075,V036,3
U077,V057,4
U062,V026,4
U013,V018,2
U191,V097,1
U120,V031,1
U046,V078,2
U031,V004,1
U170,V022,4
U110,V080,2
U081,V056,2
U109,V058,0
U153,V041,2
U043,V072,2
U043,V019,4
U017,V017,2
U126,V062,1
U045,V097,5
U027,V051,3
U134,V082,3
U031,V033,2
U040,V063,0
U109,V069,2
U044,V018,3
U112,V075,4
U152,V017,2
U010,V035,0
U044,V043,4
U138,V016,3
U189,V093,2
U169,V007,3
U041,V081,2
U030,V002,4
U079,V025,3
U058,V067,2
U097,V041,1
U042,V087,4
U011,V080,4
U147,V010,2
U007,V038,4
U142,V079,5
U018,V038,0
U124,V075,4
U099,V099,4
U144,V076,4
U116,V100,4
U119,V009,4
U023,V045,3
U008,V005,5
U087,V013,1
U164,V051,1
U116,V074,2
U147,V058,0
U011,V042,4
U053,V017,4
U012,V019,4
U056,V059,0
U049,V076,2
U052,V095,4
U197,V045,1
U023,V100,3
U022,V087,1
U174,V077,1
U111,V084,3
U089,V093,1
U098,V015,3
U133,V039,2
U014,V099,1
U200,V092,4
U191,V040,1
U193,V016,2
U175,V093,2
U052,V075,3
U149,V059,3
U048,V091,2
U200,V034,0
U004,V063,1
U121,V022,0
U142,V003,3
U176,V099,1
U033,V055,0
U049,V069,1
U049,V035,3
U007,V061,3
U140,V042,0
U015,V048,3
U130,V036,4
U096,V058,3
U196,V087,3
U087,V074,3
U128,V049,2
U198,V093,3
U138,V069,0
U095,V071,4
U149,V096,3
U162,V036,2
U112,V082,1
U140,V083,1
U007,V097,2
U049,V084,5
U013,V052,1
U090,V027,0
U097,V063,3
U188,V024,4
U163,V080,5
U185,V002,4
U008,V083,0
U051,V007,4
U047,V018,0
U079,V027,3
U060,V089,2
U049,V093,4
U013,V061,0
U172,V039,1
U014,V027,2
U147,V068,4
U161,V026,2
U132,V041,4
U095,V032,1
U042,V064,1
U025,V053,4
U163,V066,0
U048,V092,4
U164,V083,5
U157,V054,3
U098,V030,1
U071,V053,0
U109,V065,4
U047,V091,1
U002,V034,3
U024,V088,4
U153,V066,3
U008,V059,3
U047,V081,1
U037,V099,2
U169,V036,3
U091,V074,4
U172,V058,0
U064,V053,5
U129,V088,4
U164,V082,3
U191,V077,3
U141,V062,2
U156,V076,2
U124,V053,3
U164,V044,3
U060,V067,3
U193,V027,5
U114,V021,3
U138,V004,0
U065,V031,4
U161,V089,4
U056,V060,3
U068,V052,0
U065,V028,1
U095,V055,3
U143,V073,0
U183,V021,3
U026,V048,2
U006,V035,3
U020,V039,2
U037,V074,5
U094,V086,0
U118,V060,2
U092,V008,3
U107,V089,0
U126,V050,1
U002,V011,4
U138,V034,0
U099,V071,1
U042,V017,0
U068,V028,3
U041,V077,3
U003,V074,4
U159,V037,5
U132,V023,0
U140,V034,4
U041,V046,0
U096,V021,2
U030,V064,1
U198,V092,2
U146,V083,4
U042,V055,5
U145,V005,0
U094,V060,5
U073,V010,4
U024,V100,2
U189,V030,0
U043,V097,4
U092,V049,4
U200,V072,3
U030,V081,0
U168,V086,2
U149,V050,3
U099,V003,5
U003,V025,2
U011,V067,0
U165,V075,4
U091,V063,0
U005,V058,2
U061,V081,2
U025,V086,2
U027,V013,4
U099,V086,3
U080,V044,4
U011,V037,3
U189,V099,5
U087,V048,2
U021,V054,3
U096,V060,4
U098,V046,2
U152,V029,0
U145,V015,4
U152,V054,0
U106,V064,2
U121,V009,1
U025,V012,3
U183,V036,3
U018,V073,3
U173,V012,0
U001,V017,2
U140,V063,0
U131,V098,1
U106,V007,1
U104,V075,2
U123,V031,2
U155,V007,1
U135,V043,2
U098,V052,2
U028,V024,2
U103,V066,3
U095,V083,2
